time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-20T00:11:14.566Z,59.63,-152.882,96.4,1.6,ml,,,,0.13,ak,ak15311867,2017-02-20T00:21:43.274Z,"61km WSW of Anchor Point, Alaska",earthquake,,1.6,,,automatic,ak,ak
2017-02-19T23:41:52.587Z,37.1196,-114.0826,8.3,1.3,ml,9,151.02,0.129,0.2474,nn,nn00579191,2017-02-20T00:02:42.587Z,"27km NNW of Beaver Dam, Arizona",earthquake,,6.4,0.4,6,reviewed,nn,nn
2017-02-19T23:30:21.989Z,37.0293,-114.0318,6.2,0.7,ml,7,148.77,0.455,0.4208,nn,nn00579214,2017-02-20T04:07:50.399Z,"16km NNW of Beaver Dam, Arizona",earthquake,,6.8,0,1,reviewed,nn,nn
2017-02-19T23:15:59.060Z,-5.5057,145.4317,79.91,4.4,mb,,195,4.235,0.73,us,us20008kud,2017-02-19T23:47:21.731Z,"51km SW of Madang, Papua New Guinea",earthquake,10.8,10.5,0.123,19,reviewed,us,us
2017-02-19T22:42:38.780Z,46.2158333,-122.3536667,10.25,0.62,ml,9,205,0.01968,0.26,uw,uw61251026,2017-02-20T00:57:56.560Z,"34km NNE of Amboy, Washington",earthquake,0.97,1.27,0.053,5,reviewed,uw,uw
2017-02-19T22:17:30.283Z,59.7475,-153.151,103.8,3.8,ml,,,,0.45,ak,ak15310564,2017-02-19T23:11:18.850Z,"74km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-19T22:00:57.490Z,38.8203316,-122.8438339,1.7,0.68,md,8,106,0.007418,0.01,nc,nc72765691,2017-02-19T22:25:02.917Z,"8km WNW of The Geysers, California",earthquake,0.34,0.94,0.11,2,automatic,nc,nc
2017-02-19T21:58:22.690Z,38.8209991,-122.8075027,2.57,1.12,md,18,75,0.003124,0.02,nc,nc72765686,2017-02-19T22:14:01.876Z,"6km NW of The Geysers, California",earthquake,0.29,0.56,0.05,6,automatic,nc,nc
2017-02-19T21:47:22.140Z,38.8115005,-122.8191681,-0.65,1.69,md,17,97,0.00825,0.14,nc,nc72765681,2017-02-19T22:02:01.825Z,"6km NW of The Geysers, California",earthquake,0.38,0.84,0.12,7,automatic,nc,nc
2017-02-19T21:18:48.738Z,37.1088,-114.0613,1.2,1.6,ml,12,137.56,0.116,0.1737,nn,nn00579172,2017-02-19T23:12:59.328Z,"25km NNW of Beaver Dam, Arizona",earthquake,,4.8,0.52,7,reviewed,nn,nn
2017-02-19T21:10:46.332Z,63.1179,-150.3372,92.8,1.7,ml,,,,0.65,ak,ak15310556,2017-02-19T21:25:16.462Z,"76km WSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-02-19T21:06:14.100Z,-37.4644,-74.1313,18.35,4.1,mwr,,137,1.038,0.87,us,us20008ku5,2017-02-19T22:26:37.918Z,"45km WNW of Lebu, Chile",earthquake,4.6,4.8,0.056,31,reviewed,us,us
2017-02-19T21:00:13.456Z,37.0762,-114.0748,11.8,2.3,ml,15,109.77,0.14,0.2572,nn,nn00579176,2017-02-19T22:05:01.853Z,"23km NNW of Beaver Dam, Arizona",earthquake,,5.1,0.62,8,reviewed,nn,nn
2017-02-19T20:59:05.542Z,37.1136,-114.0539,12.7,2.7,ml,9,106.36,0.109,0.1854,nn,nn00579181,2017-02-20T14:42:44.849Z,"26km NNW of Beaver Dam, Arizona",earthquake,,6,0.86,3,reviewed,nn,nn
2017-02-19T20:58:24.256Z,37.0754,-114.0791,14.8,2.7,ml,22,109.77,0.144,0.1973,nn,nn00579170,2017-02-19T21:24:42.693Z,"23km NNW of Beaver Dam, Arizona",earthquake,,3.2,0.44,13,reviewed,nn,nn
2017-02-19T20:54:47.510Z,61.7209,-148.2305,10,0.2,ml,,,,0.21,ak,ak15310555,2017-02-20T10:41:49.875Z,"33km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-19T20:54:33.449Z,37.0627,-114.061,9.8,0.7,ml,8,111.47,0.139,0.1919,nn,nn00579166,2017-02-19T21:37:02.536Z,"21km NNW of Beaver Dam, Arizona",earthquake,,10.1,0.3,4,reviewed,nn,nn
2017-02-19T20:41:19.600Z,38.3758,-118.9177,5.8,1.4,ml,13,105.73,0.145,0.1619,nn,nn00579165,2017-02-19T21:43:19.911Z,"30km WSW of Hawthorne, Nevada",earthquake,,4.2,0.1,2,reviewed,nn,nn
2017-02-19T20:33:48.433Z,59.9026,-141.8155,21.2,1.3,ml,,,,0.63,ak,ak15310550,2017-02-20T10:37:01.796Z,"38km ESE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-19T20:32:25.116Z,64.4364,-147.2943,0,0.6,ml,,,,0.69,ak,ak15310548,2017-02-19T20:37:42.881Z,"21km WSW of Salcha, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-19T20:31:44.510Z,34.1333333,-117.7486667,8.67,0.8,ml,21,61,0.06376,0.21,ci,ci37586143,2017-02-19T20:35:19.034Z,"4km NNE of La Verne, CA",earthquake,0.4,0.82,0.159,15,automatic,ci,ci
2017-02-19T20:30:34.827Z,38.3521,-118.9076,12.6,1.4,ml,14,54.63,0.306,0.1176,nn,nn00579188,2017-02-19T23:34:59.244Z,"30km ENE of Bridgeport, California",earthquake,,5.3,0.37,3,reviewed,nn,nn
2017-02-19T20:28:01.560Z,38.8308334,-122.8068314,0.55,2.06,md,24,40,0.007848,0.03,nc,nc72765671,2017-02-19T20:32:02.590Z,"7km W of Cobb, California",earthquake,0.15,0.29,0.16,10,automatic,nc,nc
2017-02-19T20:22:41.093Z,38.4012,-118.8897,8.4,0.8,ml,7,117.95,0.337,0.1704,nn,nn00579187,2017-02-19T23:31:42.064Z,"26km WSW of Hawthorne, Nevada",earthquake,,5.5,0,1,reviewed,nn,nn
2017-02-19T20:06:54.378Z,38.3668,-118.9009,11.4,1.1,ml,10,104.32,0.332,0.1342,nn,nn00579185,2017-02-19T23:25:25.599Z,"29km SW of Hawthorne, Nevada",earthquake,,4.1,0.4,2,reviewed,nn,nn
2017-02-19T20:02:18.572Z,59.5265,-152.4329,61.1,1.4,ml,,,,0.24,ak,ak15310545,2017-02-19T20:12:08.255Z,"43km SW of Anchor Point, Alaska",earthquake,,1.9,,,automatic,ak,ak
2017-02-19T19:54:36.270Z,33.093,-115.5916667,6.82,1.18,ml,11,86,0.02966,0.19,ci,ci37586135,2017-02-19T19:58:04.316Z,"7km NNE of Westmorland, CA",earthquake,0.64,0.88,0.204,15,automatic,ci,ci
2017-02-19T19:53:26.170Z,38.3889,-118.9088,7.1,1.3,ml,14,90.96,0.132,0.1456,nn,nn00579158,2017-02-19T20:59:46.551Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.5,0.18,3,reviewed,nn,nn
2017-02-19T19:47:14.960Z,38.8308334,-122.8506699,1.31,0.95,md,13,74,0.005853,0.04,nc,nc72765661,2017-02-19T20:02:01.508Z,"10km NW of The Geysers, California",earthquake,0.25,0.46,0.05,4,automatic,nc,nc
2017-02-19T19:36:18.990Z,33.2921667,-117.067,21.17,1.07,ml,14,137,0.1865,0.18,ci,ci37586127,2017-02-19T19:39:57.096Z,"8km S of Pala, CA",earthquake,0.81,2.45,0.328,16,automatic,ci,ci
2017-02-19T19:27:48.570Z,47.3868333,-122.6555,7.53,2.65,ml,32,64,0.1388,0.26,uw,uw61251016,2017-02-20T18:54:20.421Z,"1km NW of Wauna, Washington",earthquake,0.41,1.05,0.113,29,reviewed,uw,uw
2017-02-19T19:21:38.036Z,61.6768,-148.4938,23.1,1.5,ml,,,,0.94,ak,ak15310520,2017-02-19T19:29:37.318Z,"23km SE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-19T19:11:13.220Z,38.7938347,-122.8051682,-0.73,1.73,md,7,142,0.0627,0.26,nc,nc72765656,2017-02-19T19:26:02.440Z,"4km WNW of The Geysers, California",earthquake,1.1,5.82,0.16,6,automatic,nc,nc
2017-02-19T19:10:02.230Z,-6.4578,152.5015,10,4.9,mb,,113,2.276,0.84,us,us20008ku0,2017-02-19T19:59:21.040Z,"227km SSW of Taron, Papua New Guinea",earthquake,10.6,1.9,0.085,44,reviewed,us,us
2017-02-19T19:07:25.830Z,-37.4792,-73.8972,18.39,4.7,mb,,99,0.923,0.59,us,us20008ktu,2017-02-19T19:51:46.757Z,"26km NW of Lebu, Chile",earthquake,4.8,5.3,0.159,12,reviewed,us,us
2017-02-19T19:02:08.332Z,35.9458,-116.2977,7.7,0.6,ml,5,157.2,0.05,0.1428,nn,nn00579148,2017-02-19T20:38:08.768Z,"40km SW of Pahrump, Nevada",earthquake,,5.9,0.28,3,reviewed,nn,nn
2017-02-19T18:57:54.580Z,46.5811667,-119.8331667,7.19,0.67,ml,7,187,0.05842,0.06,uw,uw61251011,2017-02-19T19:39:53.250Z,"12km SSE of Desert Aire, Washington",earthquake,0.64,0.23,0.154,7,reviewed,uw,uw
2017-02-19T18:42:28.715Z,64.1168,-150.0203,29.3,0.9,ml,,,,0.67,ak,ak15309897,2017-02-19T18:50:08.866Z,"59km WNW of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-19T18:23:42.280Z,33.3853333,-116.2836667,9.46,1.46,ml,37,93,0.1617,0.17,ci,ci37586111,2017-02-19T18:27:16.627Z,"17km NNE of Borrego Springs, CA",earthquake,0.28,0.95,0.118,29,automatic,ci,ci
2017-02-19T18:23:19.310Z,33.4873333,-116.793,3.28,1.86,ml,67,37,0.0907,0.22,ci,ci37586103,2017-02-19T18:34:06.320Z,"8km NE of Aguanga, CA",earthquake,0.18,0.67,0.138,26,automatic,ci,ci
2017-02-19T18:21:51.202Z,61.5144,-147.3707,39.4,1.3,ml,,,,0.5,ak,ak15309896,2017-02-19T18:30:40.380Z,"69km NW of Valdez, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-19T18:07:27.130Z,33.6805,-117.4058333,13.17,1.32,ml,25,58,0.03559,0.14,ci,ci37586095,2017-02-19T18:11:10.317Z,"7km NW of Lakeland Village, CA",earthquake,0.28,0.53,0.221,31,automatic,ci,ci
2017-02-19T17:56:56.490Z,33.6893333,-116.7886667,13.77,0.87,ml,26,52,0.0686,0.15,ci,ci37586087,2017-02-19T18:00:34.893Z,"9km SW of Idyllwild, CA",earthquake,0.35,0.46,0.224,19,automatic,ci,ci
2017-02-19T17:50:52.870Z,62.2932,-148.6184,16.7,0.8,ml,,,,0.24,ak,ak15309883,2017-02-20T10:21:26.740Z,"56km NNE of Sutton-Alpine, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-02-19T17:43:07.983Z,61.8013,-149.5432,39.9,1.5,ml,,,,0.51,ak,ak15309881,2017-02-19T17:52:23.972Z,"17km WNW of Fishhook, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-02-19T17:41:46.139Z,60.7781,-152.6404,15.8,0.3,ml,,,,0.27,ak,ak15309880,2017-02-20T08:22:21.123Z,"33km N of Redoubt Volcano, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-02-19T17:25:20.205Z,37.1973,-117.3757,6,0.3,ml,5,165.69,0.202,0.0876,nn,nn00579164,2017-02-19T20:19:41.143Z,"58km SSW of Goldfield, Nevada",earthquake,,14.6,0.19,2,reviewed,nn,nn
2017-02-19T17:07:16.990Z,-19.3169,-177.333,580.57,4.5,mb,,94,4.648,0.62,us,us20008ktn,2017-02-19T19:13:05.040Z,"205km NE of Ndoi Island, Fiji",earthquake,10.1,11.3,0.102,28,reviewed,us,us
2017-02-19T16:38:10.980Z,39.3331,-120.0225,4.6,0.4,ml,6,137.61,0.042,0.1337,nn,nn00579162,2017-02-19T20:10:21.951Z,"10km NNW of Incline Village, Nevada",earthquake,,3,0.33,3,reviewed,nn,nn
2017-02-19T16:37:46.768Z,61.3325,-146.7071,34.8,1.4,ml,,,,0.55,ak,ak15309259,2017-02-19T16:43:29.323Z,"29km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-19T16:18:32.570Z,33.9251667,-118.0578333,15.26,1.69,ml,12,159,0.2584,0.29,ci,ci37586071,2017-02-19T16:22:12.884Z,"3km NE of Norwalk, CA",earthquake,1.12,2.16,0.179,23,automatic,ci,ci
2017-02-19T16:02:00.046Z,38.3584,-118.9114,11.5,1,ml,9,97.4,0.337,0.1022,nn,nn00579161,2017-02-19T20:04:05.712Z,"30km ENE of Bridgeport, California",earthquake,,7.8,0,1,reviewed,nn,nn
2017-02-19T15:49:18.530Z,-37.4509,-74.0305,19.57,4.5,mwr,,196,0.971,0.61,us,us20008kt6,2017-02-19T19:25:39.684Z,"38km WNW of Lebu, Chile",earthquake,7.1,6.9,,,reviewed,us,guc
2017-02-19T15:44:15.539Z,61.8109,-150.6525,53.4,1.4,ml,,,,0.56,ak,ak15308644,2017-02-19T15:50:59.616Z,"33km WNW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-19T15:41:46.100Z,38.802166,-122.8198318,2.1,0.56,md,8,138,0.009905,0.05,nc,nc72765636,2017-02-19T15:57:14.980Z,"6km WNW of The Geysers, California",earthquake,0.84,0.98,,1,automatic,nc,nc
2017-02-19T15:41:20.730Z,19.3781662,-155.2411652,30.35,1.99,md,48,44,0.004604,0.16,hv,hv61612741,2017-02-19T15:44:34.600Z,"5km S of Volcano, Hawaii",earthquake,0.46,0.5,0.13,14,automatic,hv,hv
2017-02-19T15:41:01.099Z,63.0657,-150.7079,126,1.5,ml,,,,0.18,ak,ak15308642,2017-02-19T15:50:59.355Z,"88km NNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-02-19T15:39:41.970Z,-7.837,107.9214,67.14,4.7,mb,,48,2.578,1.05,us,us20008kt4,2017-02-19T17:05:53.040Z,"12km SSW of Ciheras, Indonesia",earthquake,9.5,7.3,0.079,49,reviewed,us,us
2017-02-19T15:31:47.140Z,5.817,123.9661,539.77,4.4,mb,,71,2.029,0.71,us,us20008kt1,2017-02-19T16:47:30.040Z,"50km SSW of Palimbang, Philippines",earthquake,10.8,8.8,0.054,101,reviewed,us,us
2017-02-19T15:26:53.600Z,33.6096667,-118.0706667,10.74,1.46,ml,23,134,0.09539,0.28,ci,ci37586063,2017-02-19T15:30:40.796Z,"11km SW of Huntington Beach, CA",earthquake,0.88,1.22,0.157,29,automatic,ci,ci
2017-02-19T15:14:07.350Z,-6.4034,104.6505,44.71,5.1,mb,,82,2.639,0.8,us,us20008ksv,2017-02-19T16:24:03.040Z,"100km S of Kotaagung, Indonesia",earthquake,8.3,6.1,0.067,72,reviewed,us,us
2017-02-19T15:06:53.091Z,36.8195,-115.9628,8.8,-0.1,ml,12,180.36,0.093,0.1614,nn,nn00579157,2017-02-19T19:57:47.994Z,"67km N of Pahrump, Nevada",earthquake,,2.8,0.45,4,reviewed,nn,nn
2017-02-19T14:53:15.176Z,61.4664,-150.0117,43.5,1.1,ml,,,,0.2,ak,ak15308028,2017-02-19T15:00:50.794Z,"6km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-19T14:48:06.781Z,61.7011,-148.2104,5.4,0.9,ml,,,,0.59,ak,ak15308025,2017-02-19T14:55:35.483Z,"35km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-19T14:36:59.892Z,39.2278,-120.0929,6.8,0.3,ml,7,160.48,0.079,0.151,nn,nn00579155,2017-02-19T19:42:09.304Z,"3km WSW of Tahoe Vista, California",earthquake,,3.1,0,1,reviewed,nn,nn
2017-02-19T14:23:41.240Z,36.0081673,-120.5814972,5.66,0.89,md,7,186,0.03642,0.01,nc,nc72765626,2017-02-19T14:39:03.804Z,"24km SW of Coalinga, California",earthquake,3.04,1.04,0.2,4,automatic,nc,nc
2017-02-19T14:06:10.336Z,61.2494,-147.705,0,1.6,ml,,,,0.64,ak,ak15307413,2017-02-19T14:14:14.511Z,"74km W of Valdez, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-02-19T14:03:36.344Z,36.8129,-117.4873,6.7,1.5,ml,27,183.14,0.207,0.216,nn,nn00579121,2017-02-20T02:36:34.394Z,"56km ENE of Lone Pine, California",earthquake,,2,0.36,9,reviewed,nn,nn
2017-02-19T13:53:54.807Z,65.1137,-149.136,13.7,1.1,ml,,,,0.6,ak,ak15307409,2017-02-19T14:03:24.275Z,"59km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-19T13:44:58.990Z,38.8126678,-122.8288345,1.4,,,14,93,0.0115,0.03,nc,nc72765616,2017-02-19T14:01:02.720Z,"7km WNW of The Geysers, California",earthquake,0.31,0.48,,,automatic,nc,nc
2017-02-19T13:42:03.941Z,61.5076,-152.0888,116.5,1.9,ml,,,,0.62,ak,ak15307405,2017-02-19T13:49:20.812Z,"100km NNW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-19T13:38:25.610Z,38.8406677,-122.7785034,1.82,2.09,md,9,107,0.002537,0.02,nc,nc72765611,2017-02-19T13:43:01.694Z,"5km WNW of Cobb, California",earthquake,0.65,0.63,1.01,2,automatic,nc,nc
2017-02-19T12:59:58.640Z,19.1878338,-155.4876709,45.21,2.25,md,29,153,0.04029,0.23,hv,hv61612621,2017-02-19T15:14:24.516Z,"2km SSW of Pahala, Hawaii",earthquake,1.01,1.26,0.14,3,automatic,hv,hv
2017-02-19T12:44:53.616Z,64.6671,-148.9584,14.4,0,ml,,,,0.33,ak,ak15311221,2017-02-19T23:27:15.141Z,"12km NE of North Nenana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-02-19T12:44:32.500Z,19.353,-64.3967,67,3,Md,4,345.6,1.33489651,0.21,pr,pr17050005,2017-02-19T14:26:05.306Z,"106km NNE of Road Town, British Virgin Islands",earthquake,6.1,13.1,0,3,reviewed,pr,pr
2017-02-19T12:41:20.472Z,41.9097,-119.6325,9.3,1.3,ml,5,215.11,0.127,0.1489,nn,nn00579117,2017-02-20T02:36:31.144Z,"66km ESE of Lakeview, Oregon",earthquake,,3.9,0.38,3,reviewed,nn,nn
2017-02-19T12:38:32.208Z,63.2223,-151.3746,10,0.6,ml,,,,0.25,ak,ak15306793,2017-02-20T07:45:30.597Z,"119km NNW of Talkeetna, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-02-19T12:35:23.100Z,38.8356667,-122.7858353,1.66,1.01,md,12,70,0.004461,0.03,nc,nc72765601,2017-02-19T12:50:02.580Z,"5km WNW of Cobb, California",earthquake,0.32,0.46,0.13,5,automatic,nc,nc
2017-02-19T12:33:58.294Z,41.9481,-119.6617,10.5,0.8,ml,5,207.71,0.097,0.0905,nn,nn00579154,2017-02-20T02:36:57.422Z,"62km ESE of Lakeview, Oregon",earthquake,,4.1,0.08,2,reviewed,nn,nn
2017-02-19T12:23:29.160Z,33.6328333,-116.7445,16.5,0.66,ml,16,88,0.04233,0.11,ci,ci37586015,2017-02-19T12:27:05.463Z,"11km NW of Anza, CA",earthquake,0.41,0.59,0.252,10,automatic,ci,ci
2017-02-19T12:20:56.949Z,38.4128,-118.9087,6,0.8,ml,7,135.52,0.356,0.1286,nn,nn00579153,2017-02-20T02:36:55.408Z,"27km WSW of Hawthorne, Nevada",earthquake,,4.4,0,1,reviewed,nn,nn
2017-02-19T12:20:36.970Z,38.3554993,-122.8675003,4.32,1.7,md,6,117,0.07483,0.03,nc,nc72765596,2017-02-19T12:36:02.530Z,"6km SW of Sebastopol, California",earthquake,1.44,5.13,0.14,5,automatic,nc,nc
2017-02-19T12:17:56.678Z,60.14,-153.2147,125,1.8,ml,,,,0.87,ak,ak15306783,2017-02-19T12:26:43.939Z,"46km SW of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2017-02-19T12:15:21.780Z,64.6268,-149.1621,14.7,0.7,ml,,,,0.49,ak,ak15306776,2017-02-19T12:21:28.742Z,"5km NNW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-19T12:03:19.630Z,36.0279999,-120.5879974,4.27,1.56,md,14,122,0.04126,0.01,nc,nc72765591,2017-02-19T12:19:02.473Z,"23km WSW of Coalinga, California",earthquake,0.35,0.58,0.1,10,automatic,nc,nc
2017-02-19T11:33:04.730Z,38.8266678,-122.8544998,1.38,0.44,md,6,210,0.01562,0.02,nc,nc72765586,2017-02-19T11:48:02.417Z,"10km WNW of The Geysers, California",earthquake,0.81,0.98,0.15,2,automatic,nc,nc
2017-02-19T11:25:32.260Z,34.0693333,-117.1735,26.09,1.04,ml,13,92,0.184,0.28,ci,ci37586007,2017-02-19T11:29:14.542Z,"2km NNE of Redlands, CA",earthquake,0.82,1.35,0.141,25,automatic,ci,ci
2017-02-19T11:16:09.030Z,38.4959,-118.3745,4.6,0.6,ml,5,163.94,0.067,0.0307,nn,nn00579112,2017-02-20T02:36:28.357Z,"22km E of Hawthorne, Nevada",earthquake,,12.9,0,1,reviewed,nn,nn
2017-02-19T11:10:29.190Z,38.8133316,-122.857666,7.4,1.04,md,13,153,0.01421,0.12,nc,nc72765581,2017-02-19T11:26:02.366Z,"9km WNW of The Geysers, California",earthquake,0.82,1.24,0.07,6,automatic,nc,nc
2017-02-19T11:02:19.980Z,-15.78,-179.6686,10,4.9,mb,,134,2.929,0.75,us,us20008ksg,2017-02-19T11:23:52.040Z,"123km NE of Lambasa, Fiji",earthquake,15.5,1.9,0.129,19,reviewed,us,us
2017-02-19T10:53:08.866Z,38.4803,-118.4022,3.2,0.5,ml,4,264.33,0.068,0.0881,nn,nn00579152,2017-02-20T02:36:53.413Z,"20km ESE of Hawthorne, Nevada",earthquake,,3.4,0,1,reviewed,nn,nn
2017-02-19T10:42:08.400Z,13.769,147.5243,10,5.1,mb,,70,2.587,0.65,us,us20008ksf,2017-02-19T11:00:23.040Z,"244km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake,10.1,1.9,0.072,63,reviewed,us,us
2017-02-19T10:36:37.817Z,36.3951,-115.2647,5.3,1.5,ml,17,114.95,0.14,0.1111,nn,nn00579108,2017-02-20T02:36:26.743Z,"24km NW of Nellis Air Force Base, Nevada",earthquake,,1.6,0.3,12,reviewed,nn,nn
2017-02-19T10:22:29.040Z,38.8400002,-122.8291702,1.97,0.43,md,7,124,0.00513,0.02,nc,nc72765566,2017-02-19T10:47:03.290Z,"9km WNW of Cobb, California",earthquake,0.48,1.2,0.15,2,automatic,nc,nc
2017-02-19T10:14:55.004Z,36.8168,-115.9709,7.1,0.2,ml,10,175.11,0.089,0.0952,nn,nn00579151,2017-02-20T02:36:51.867Z,"67km N of Pahrump, Nevada",earthquake,,2.3,0.44,3,reviewed,nn,nn
2017-02-19T10:05:25.770Z,38.8180008,-122.7978363,3.44,0.46,md,9,132,0.01021,0.03,nc,nc72765556,2017-02-19T10:21:03.198Z,"5km NW of The Geysers, California",earthquake,0.59,0.93,0.09,3,automatic,nc,nc
2017-02-19T09:47:45.190Z,47.6401667,-120.4158333,6.28,0.98,ml,7,82,0.06631,0.04,uw,uw61250981,2017-02-20T19:57:51.730Z,"13km NNE of Cashmere, Washington",earthquake,0.35,1.21,0.111,5,reviewed,uw,uw
2017-02-19T09:37:23.550Z,-37.5495,-73.8805,17.79,4.6,mb,,108,0.971,0.79,us,us20008ksb,2017-02-19T19:00:19.493Z,"21km WNW of Lebu, Chile",earthquake,4,5.5,0.164,11,reviewed,us,us
2017-02-19T09:34:20.541Z,38.4248,-118.9004,10.2,1,ml,10,120.87,0.356,0.1076,nn,nn00579149,2017-02-20T02:36:49.718Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.5,0.18,3,reviewed,nn,nn
2017-02-19T09:33:59.920Z,38.4205017,-122.2723312,6.03,2.28,md,33,122,0.02444,0.19,nc,nc72765551,2017-02-20T17:28:58.133Z,"8km ENE of Yountville, California",earthquake,0.39,0.7,0.11,23,automatic,nc,nc
2017-02-19T09:26:51.540Z,35.2436667,-92.3983333,2.96,2.18,md,12,96,0.1007,0.36,nm,nm60034503,2017-02-20T03:06:52.383Z,"1km NW of Greenbrier, Arkansas",earthquake,1.36,2.3,0.258,8,reviewed,nm,nm
2017-02-19T09:23:43.375Z,61.1677,-147.2986,0,1.6,ml,,,,0.93,ak,ak15304979,2017-02-19T09:30:10.121Z,"51km W of Valdez, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-19T09:19:48.783Z,37.0944,-114.0768,0.3,1.2,ml,8,107.9,0.407,0.1941,nn,nn00579103,2017-02-20T02:36:23.340Z,"25km NNW of Beaver Dam, Arizona",earthquake,,8.9,0.47,4,reviewed,nn,nn
2017-02-19T09:19:30.540Z,35.6325,140.806,39.43,5.5,mb,,98,2.232,1.39,us,us20008ks7,2017-02-20T21:16:23.356Z,"11km SSW of Hasaki, Japan",earthquake,6.5,6.1,0.025,538,reviewed,us,us
2017-02-19T09:18:46.672Z,37.1169,-114.0667,1.8,0.8,ml,7,105.81,0.383,0.2507,nn,nn00579102,2017-02-20T02:36:21.334Z,"26km NNW of Beaver Dam, Arizona",earthquake,,7.4,0.13,3,reviewed,nn,nn
2017-02-19T09:04:32.095Z,62.2054,-150.2189,57.4,1.3,ml,,,,0.49,ak,ak15304978,2017-02-19T09:11:11.424Z,"14km SSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-19T09:04:20.320Z,38.8069992,-122.8256683,2.74,0.9,md,19,106,0.003317,0.02,nc,nc72765546,2017-02-19T09:20:03.075Z,"6km WNW of The Geysers, California",earthquake,0.26,0.47,0.1,6,automatic,nc,nc
2017-02-19T08:53:59.980Z,36.0798333,-117.849,2,1.26,ml,10,133,0.03797,0.1,ci,ci37585999,2017-02-19T08:57:34.835Z,"10km ENE of Coso Junction, CA",earthquake,0.26,0.21,0.112,20,automatic,ci,ci
2017-02-19T08:49:24.030Z,38.7998352,-122.7361679,1.15,1.85,md,28,67,0.01658,0.04,nc,nc72765541,2017-02-19T09:05:02.049Z,"2km SSW of Cobb, California",earthquake,0.18,0.31,0.13,10,automatic,nc,nc
2017-02-19T08:37:48.900Z,18.1502,-66.8815,9,2,Md,3,302.4,0.19493442,0,pr,pr17050004,2017-02-19T11:57:40.224Z,"8km W of Adjuntas, Puerto Rico",earthquake,1.1,7.7,0,3,reviewed,pr,pr
2017-02-19T08:30:46.693Z,60.4727,-151.6246,54.9,1.8,ml,,,,0.73,ak,ak15304399,2017-02-19T08:39:31.842Z,"19km WNW of Kalifornsky, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-02-19T08:25:47.417Z,37.177,-117.3656,8.2,0.4,ml,13,104.01,0.181,0.1006,nn,nn00579144,2017-02-20T02:36:41.550Z,"60km S of Goldfield, Nevada",earthquake,,5.6,0.44,5,reviewed,nn,nn
2017-02-19T08:23:32.690Z,36.4959984,-121.0770035,3.73,1.97,md,9,137,0.01351,0.02,nc,nc72765536,2017-02-19T08:47:02.018Z,"23km ENE of Soledad, California",earthquake,0.4,0.5,0.19,8,automatic,nc,nc
2017-02-19T08:21:12.580Z,36.4315,-89.5101667,7.85,1.49,md,19,56,0.04407,0.05,nm,nm60176526,2017-02-20T14:45:26.820Z,"6km NNW of Tiptonville, Tennessee",earthquake,0.37,0.54,0.096,13,reviewed,nm,nm
2017-02-19T07:58:15.960Z,38.8148346,-122.8203354,2.68,1.12,md,19,76,0.009123,0.03,nc,nc72765526,2017-02-19T08:24:01.961Z,"6km NW of The Geysers, California",earthquake,0.29,0.43,0.04,6,automatic,nc,nc
